archive_by_user,city,created_at,image_count,desc,image_count,mileage,platform,price,title,type,year
False,Tehran,Friday 09AM,2,"گوشی دیزایر700 دو سیم کارته . 
دوربین پشت 8 
جلو 5
4هسته ای
اندرویید4.4.4
بدون تعمیر 
بدون خط و خش.
خشک تمیز",2,,mobile,400000,htcدیزایر700 دوسیم,,
True,Tehran,Tuesday 04PM,3,"سلام
گوشی سالم بدون خط و خش
لوازم باز نشده سالم به شرط
با تشکر از دیوار",3,,mobile,2000000,Iphon 6 pluse 64GB gray,,
True,Shiraz,Sunday 08AM,2,"گوشی در حد نو عروسک ..4 هسته رم 1 دوربین 8 فول اچ دی.
جفت سیم 4 جی",2,,mobile,235000,هواوی y560 pro,,
True,Tehran,Saturday 09AM,4,"برای اگهی تماس بگیرید (sms پاسخگو نیستم ) گوشی سالم با تمام لوازم و کارتن و 4GB رم برای حافظه رنگ مشکی طبق  عکس

مشخصات کلی دو سیم کارته - سایز اصلی (15 × 25 میلی‌متر) - وزن : 118 گرم 

پردازنده  - از نوع 32 بیت  تک هسته ای

 حافظه‌ داخلی$NUMمگابایت - مقدار رم اجرایی 256 مگابایت - پشتیبانی از کارت حافظه‌ی microSD تا حداکثر ظرفیت 32 گیگابایت 

صفحه نمایش- صفحه نمایش رنگی لمسی با سایز 3.5 اینچ و رزولوشن 320 × 480 دارای تراکم 165 پیکسل بر هر اینچ - قابلیت نمایش 16 میلیون رنگ 

ارتباطات پشتیبانی از شبکه-  2G ، 3G - مجهز به GPRS ، EDGE ، Wi-Fi ، بلوتوث ، رادیو 

دوربین 2 مگاپیکسل  و قابلیت فیلم برداری

 جک 3.5 میلیمتری صدا 

ا مکانات نرم افزاری سیستم عامل Android 2.3 Gingerbread - اندروید اپدیت شده  امکاناتی نظیر MMS ، ایمیل ، جاوا ، مرورگر HTML 


 مشخصات باتری از نوع لیتیوم-یون با ظرفیت 1300 میلی‌آمپر 


 اقلام همراه گوشی : شارژر ، هندزفری ، باتری ، دفترچه‌ راهنما ، کابل USB",4,,web,150000,Alcatel One Touch Pixi 4007D,,
False,Shiraz,Monday 09AM,2,با قابلیت حسگر اثرانگشت .رم 3 سیپیو 8 هسته ای حافظه داخلی 16 تماس بگیرید ممنون,2,,mobile,-1,honor 7,,
False,Tehran,Friday 10AM,3,"گوشی اپل  اکبند 
64 گیگ
استفاده نشده
 رنگ مشکی
دارای جعبه و لوازم فابریک",3,,web,2000000,I phone 5 se,,
True,Mashhad,Thursday 08AM,1,گوشی سالمه سالمه بدون خطو خش در حد نو معاوضه هم میکنم با اس سون,1,,mobile,480000,سامسونگ اس فور,,
True,Shiraz,Saturday 10AM,3,"گوشی پلمپ می باشد اکتیو هم نشده
پک انگلستان B/A اصلی هرجا خواستید نشون بدید قیمت درست شد",3,,mobile,-1,apple 6S. gold 32G پلمپ,,
True,Tehran,Sunday 10AM,1,گوشی سامسونگ گلکسی J 7 بدون کوچکترین نقطه و خط و خش یکماه کارکرده فوق العاده تمیز,1,,mobile,630000,گوشی موبایل سامسونگ,,
True,Tehran,Saturday 11AM,2,"موبایل HTC,m8,oneسالم کم کار کرد",2,,mobile,950000,گوشی موبایل,,
False,Tehran,Sunday 11AM,2,"تمیز کاملا سالم 
به هیچ عنوان باز نشده
LLA",2,,mobile,1700000,گوشی ایفون 6s ١٦ گیگ,,
False,Mashhad,Thursday 03PM,3,"یک گوشی گلگسی گرند پرایم در حد آک
رنگ نوک مدادی
همراه با گارد اصل آی فیس و لیبل گلس ضد خش
حافظه داخلی 8 گیگابایت
دوربین 8 مگاپیکسل
صفحه نمایش 5 اینچ",3,,mobile,400000,Galaxy Grand Prime,,
True,Qom,Monday 07AM,1,"نوت 4 مشکی 32گیگ 3جی سری اچ
با گارانتی
در حداک
زیاد کارنکرده
با گارد و لیبل
تعویض ندارم
تخفیف هم میدم",1,,web,1150000,note 4,,
True,Karaj,Friday 01PM,3,سلام . گوشی هواوی g610  u20 کم کارکرد نو نو  بدون خط و خش.,3,,mobile,-1,گوشی موبایل هواوی,,
False,Mashhad,Monday 10AM,3,گوشی نوکیا اشا ۵۰۱.بسیار خوش دست و با باطری قوی(با ضمانت ۳روز شارژ نگه میداره)،انتن دهی فوق العاده و کمیاب.,3,,mobile,200000,گوشی موبایل نوکیا اشا ۵۰۱,,
False,Mashhad,Sunday 11PM,2,گوشی سالم تمیز آندروید 4.4.2 دوربین 8فول اچ دی جلو 5 حافظه 16 باتشکر ازبچهای دیوار.,2,,mobile,350000,سامسونگ 4 اس مینی,,
True,Mashhad,Saturday 03PM,2,"گوشی سامسونگ اس ۷اج 
یک هفته کارکرد فرقی بااک نداره
معاوضه باموتور یاسیستم ماشین ویاهرچی که به دردم  بخوره باتشکر اس جواب نمیدم",2,,mobile,1900000,گوشی سامسونگ اس۷مدل اج,,
False,Tehran,Saturday 01PM,2,سلام گوشی کاملا سالم بدون خط و خش با جعبه وسایل  گلس روی تاچ هم داره همه چی تو عکس مشخصه توضیح خاصی نمیخواد.,2,,mobile,300000,glaxsy s4 mini,,
True,Tehran,Monday 05AM,2,"بدون خط وخش کاملا سالم  با لوازم وجعبه
فقط تماس جواب میدم",2,,web,680000,One max اچ تى سى تمیز,,
True,Tabriz,Tuesday 07PM,1,باسلام دوتاگوشی باجعبه یکی سونی ارکسون xpryaLمیباشدتاچ سالم درحدنوانروید4و4ویکی گوشی ساده نوکیا3500میباشدقیمت بدون تخفیف میباشدباتشکردوتاش پول یه گوشی ساده هست,1,,mobile,100000,دوتاگوشی تاچ جهت مصرف کننده,,
False,Tehran,Tuesday 01PM,1,"فقط پلمپ باز شده، مابقی آک، بدون نقطه ٦٤Gb
sms و telegram پیغام بگزارید",1,,mobile,2250000,Apple iphone 6s 64Gb,,
True,Shiraz,Tuesday 04PM,1,گوشی سامسونگ اصلی دوسیم کارت اندرود دار حافظه دوربین درحد نو ساخت هند$NUMتومان,1,,mobile,120000,گوشی سامسونگ گلکسی   ‌ gts5282,,
False,Isfahan,Tuesday 08AM,0,تر تمیز بدون خط وخش وباز نشده,0,,mobile,-1,گوشی هاوایی جی ۶۱۰سری اول,,
True,Tehran,Friday 06PM,2,هواوی g525 دارای جعبه و لوازم مشکل قطع شدن صدا دارد برای استفاده از lcd و باطری و قاب مناسب است قاب بدون خط و خش و تمیز است قیمت مقطوع است فقط پیامک تماس جوابگو نیستم با تشکر,2,,mobile,100000,هواوی g525 مشکل دار,,
False,Shiraz,Sunday 09PM,0,"گوشی ۳روزه خریدم بافاکتور .باگلس وهمراه با بک کاور
قیمت مقطوع.
یاتعویض باs6تمییییییز
هنوز برچسب پشته گوشی برنداشتم عکس نزاشتم چون گوشی نو نو هس.
گوشی سالم سالم باضمانت",0,,mobile,1050000,سامسونگ c5.32گیگ,,
False,Tehran,Friday 10AM,0,45کار کرده,0,,mobile,720000,samsungj7,,
True,Mashhad,Monday 07AM,2,"سلام گوشی فوق دو روز کار میباشد نونو میباشد وسایلش هنوز باز نشده همراه بابرچسب کریستال وگارد ژله ای, دارای اثر انگشت",2,,mobile,1100000,Htc A9u,,
True,Shiraz,Wednesday 09PM,0,"گوشی فوق العاده شیک آیفن در حد نو
رنگ رزگلد
فقط یک خش در کنار قاب افتاده
٦٤گیگ
با چندین کاور  اورجینال و کاور تزیینی به صورت اشانتیون که روی گوشی گذاشتم",0,,mobile,2100000,آیفن s6-64gb رزگُلد,,
True,Qom,Saturday 07AM,0,با عرض سلام گوشی فوق فوق العاده سالم .سه هفتست که خریدمش اک اک . درضمن با گوشی همرده یا بالاتر معاوضه میشود,0,,mobile,670000,میت7 16گیگ,,
False,Tehran,Friday 04PM,2,"سالم و تمیز فقط هندزفری نداره
فروش و معاوضه فقط با بلک بری
لطفا اس ام اس بدید یا تلگرام پی ام بدید",2,,mobile,600000,iphone 5c,,
False,Tabriz,Saturday 05PM,1,در حد نو قیمت 350هزار تومان,1,,mobile,-1,سامسونگ.جی ١,,
False,Mashhad,Tuesday 09PM,1,"در حد آک ۶۴ گیگ
رم ۴ 
باطری$NUMمیلی آمپر
فست شارژ
دوسیم کارت ۴جی
قدرتمند وعالی در حد کامپیوتر همه چی تمومه
معاوضه با سامسونگ اس ۶ یا اس۷ باقیشم سر میدم فقط تمیز باشه چون خانومم با این گوشی راحت نیست میخوام بفروشم",1,,mobile,870000,گوشی ایسوس۶۴گیگ دولوکس در حد فول پک,,
True,Isfahan,Monday 06PM,1,گوشی  جی ٧ پشت  سفید صدفی در حد نو نو واقعی اگه از نزدیک ببینی انگار داری نو میخری واقعا شش ماهه که دستم گرفتم گلس رو هم داره واقعا ضرر نمیکنی بخری عین نو می مونه,1,,mobile,600000,J7در حد آک واقعی,,
False,Ahvaz,Tuesday 08AM,0,گوشی تمیزه s3تک سیم کارت به همراه بازی کلش لول125تان هال 10مکس,0,,mobile,500000,گوشی موبایلs3بهمراه بازی کلش لول 125,,
False,Tehran,Tuesday 10AM,2,"گوشی اصل و تمیز تعمیر نشده از اولم دست خودم بوده + یک اکانت کلش لول ۹۰
با مشتری سر قیمت راه میام",2,,mobile,550000,اپل ۴ اس ۱۶ گیگ اصل و تمیز,,
False,Karaj,Sunday 11AM,0,گوشى کاملا سالم فقط در گوشى لک چسب هست.  معاوضه با گوشى j5 هم میکنم.,0,,mobile,200000,htc sv,,
True,Tehran,Saturday 07AM,1,گوشی لمسی سامسونگ تمییز و سالم سیستم جاوا,1,,mobile,60000,گوشی لمسی سامسونگ,,
False,Isfahan,Thursday 08PM,1,"نو،آک
تحویل رایگان ۳تا ۵روز
فروشگاه دنیای موبایل
جهت اطلاعات بیشتر تماس بگیرید.",1,,mobile,1400000,mate 8,,
True,Tehran,Sunday 11AM,1,سلام قیمت پایین گذاشتم ک زود بفروشم با موبایل مدل پایینم معاوضه میکنم 200 هزارتومنم سر میگیرم مثل هواوی 520یا 600  مرسی از دیوار,1,,mobile,330000,اچ تی سی 816,,
False,Ahvaz,Monday 08AM,0,بخاطر زدگی قیمت پایین زدم قیمت مقطوع,0,,mobile,600000,Apple 5s gold 16 gig,,
True,Tehran,Wednesday 12PM,4,"واقعا تمیز و در حد نو 
بدون کوچکترین خط و خش 
سالم به شرط",4,,mobile,1000000,Apple 5s 16GB,,
False,Karaj,Sunday 06PM,2,سالم-آمریکاlla,2,,mobile,700000,Apple 5 16GB,,
False,Tehran,Sunday 09PM,1,گوشی مدل سونی یو خودم خریدم ۹۰۰.همراه با قاب ژله ای.,1,,mobile,150000,گوشی مدل سونی یو,,
False,Karaj,Tuesday 08PM,2,بسیار سالم و تمیز با لوازم و جعبه,2,,mobile,480000,htc desire 816 Taiwan,,
False,Shiraz,Saturday 09PM,4,گوشی موبایل بسیار تمیز ال سی دی فابریک به شرط بدون زمین خوردن وضربه فقط دورش کمی رنگ پریدگی داره اصل تک سیم کارت تخفیف جزعی هم داره,4,,mobile,410000,سامسونگs3,,
True,Qom,Saturday 11AM,3,هیچ مشکلی نداره سالمه میخام ی مدل بالاتربگیرم اصلابازنشده مهلت تست داره ب هرجا مغازه هم خاستید نشون بدید کلاسالم ظاهرش هیچ مشکلی ندازه باتمام لوازم و قاب.باتشکر,3,,mobile,280000,گوشی هواویG730سالم,,
True,Tehran,Thursday 10AM,1,گوشی هواوی مدلY220دوسیم کارت اندروید$NUMسالم سالم,1,,mobile,1000000,گوشی هواوی مدل۲۲۰Yسالم,,
False,Tehran,Tuesday 10AM,3,"LL/A
خیلى تمیزه ادفون استفاده نشده 
ممنون از سایت دیوار",3,,mobile,1800000,iphone 6+ 64 GB gray,,
True,Tehran,Tuesday 10AM,3,"64G
مشکى 
جعبه+هدفون+شارژر+١قاب کیس
$NUMطاهرى",3,,mobile,1200000,ایفون 6,,
False,Mashhad,Thursday 06AM,1,"دوربین 3.2. 
اندروید 2.2 
فقط بگم لوازمشو گم کردم .ی سالی هم هست که از گوشی اصلا استفاده نشده. با تشکر از دیوار",1,,mobile,70000,گوشی x8,,
True,Shiraz,Friday 07PM,1,"گوشی بسیار تمیز در حد نو ، دو سیم، اندروید ۵.۰.۲،  حافظه داخلی ۸ گیگ،  دوربین ۸، با کارتن، هندزفری و بک کاور.  
@@@ معاوضه هم دارم @@@",1,,mobile,350000,ال جی G2 مینی دوسیمکارت,,
True,Tehran,Monday 09AM,2,"لمسی
سیمبیان
با جعبه و لوازم جانبی
در حد نو
پیشنهاد قیمت فقط sms",2,,mobile,-1,نوکیا(در حد نو),,
False,Shiraz,Tuesday 09PM,3,"گوشی هواوی v6 . وای 6  اندروید 5،1،1 اخرین مدل اندروید به همراه بازی کلش لول 97 و گلس ضد نشکن روی صفحه  گوشی 
قیمت 400هزار تومان
تلفن تماس:$NUM",3,,mobile,400000,گوشی اخرین مدل اندروید+بازی کلش لول97,,
False,Karaj,Thursday 07PM,2,گوشی هوآوی مدل جی۷۰۰انروید۴دوربین جلو۸با کارتون سالم در حد,2,,mobile,350000,گوشی هوآوی مدل جی۷۰۰,,
False,Shiraz,Thursday 06PM,0,با کارتون و همه لوازم جانبی,0,,mobile,35000,گوشی موبایل سامسونگ gt5282,,
True,Tehran,Tuesday 06PM,3,یک دستگاه گوشی نوکیا 8800 سیرا کو بسیار تمیز و کم کار دارای جعبه فابریک شارژر وهنصفری بلوتوثی و پایه شارژر رو میزی دارای دو عدد کیف اصلی,3,,mobile,2200000,Nokia8800 sirico blak,,
True,Mashhad,Sunday 04PM,0,"سلام یه دستگاه جی$NUMدارم 4روزه خریدمش رنگ مشکی با گارانتی اینتر ۲ ساله برچسباشم هنوز نکندم هنسفریشم پلمپه با گلس و گارده چرم ۸۰۰ درومده برام اصلا نمیتونم باش کار کنم چون آیفون داشتم با اندروید نمیتونم برا همین میخوام بفروشم ...
همه چیش تکمیله دارین نو میخرین ضررشم کرده گوشی خرجشم شده ...
مشتری واقعی تماس گیرد چون نویه گوشی خال نداره روش ...

ممنون دیوار",0,,mobile,700000,j5 2016 نو,,
False,Ahvaz,Wednesday 08PM,0,"گوشی شرطی بدون هیچ عیب و ایراد. تضمیتی. فقط چند خش رو لبه های دورش داره که اکثر آیفون ها همینطورن. ١٦ گیگ سورمه ای به روز شده به آخرین ورژن ios 9.3.2 و lla
خریدار واقعی اس یا واتس آپ بده.",0,,mobile,950000,اپل آیفون ٥ اصلیlla,,
True,Mashhad,Monday 03PM,0,گوشی تمیز هست مشخصات داخل اینترنت می تونید ببین بدون عیب و ایرادی,0,,mobile,1050000,گوشی سامسونگ گلکسی A8,,
False,Mashhad,Saturday 06AM,3,"گوشی سونی Z

صفحه نمایش فول اچ دی 1920*1080

دوربین پشت 13 دوربین جلو 5 مگاپیکسل فول اچ دی

قابلیت 4G 

پردازنده اسنپ دراگون آمریکایی 4 هسته ای با سرعت 1.5 گیگاهرتز

رم 2 گیگ

قابلیت ضد آب ( گوشی هنوز باز نشده) 

حافظه داخلی 16 گیگ

گوشی سالم بدون تعمیر تمیز و بدون ضربه بدون هیچ مشکلی",3,,mobile,450000,سونی Z ضدآب 4G,,
